term,original_sentence,refined_sentence,sentiment
가용자원,소방당국은 오늘과 내일 기회를 놓치면 산불이 서풍을 타고 삼림이 울창한 동해안 방향으로 본격적으로 번질 수 있다고 보고 가용자원을 총동원하고 있습니다.,소방당국은 오늘과 내일 기회를 놓치면 산불이 서풍을 타고 삼림이 울창한 동해안 방향으로 번질 수 있다고 보고 가용자원을 총동원하고 있습니다.,neutral
가용자원,"경북도 관계자는 ""경북은 지금 사상 유례없는 최악의 재난과 전면전을 벌이고 있다""며 ""가용자원을 총동원해 인명 재산 피해를 최소화하기 위해 사력을 다하겠다""고 밝혔다.",경북도 관계자는 '가용자원을 총동원해 인명 재산 피해를 최소화하기 위해 사력을 다하겠다'고 밝혔다.,positive
가용자원,"복지부 관계자는 편차가 발생한 이유에 대해 ""지방육아종합지원센터 운영예산은 2022년부터 지방이양사업에 포함되어 운영 중으로, 지역 내 가용자원과 인구구성 등 차이가 있어 지역 간 편차가 일부 발생하는 것으로 판단된다""며 ""해당 사업의 관리 및 예산 지원 등 모니터링을 꾸준히 하고 있다""고 밝혔다.","복지부 관계자는 지방육아종합지원센터 운영예산의 편차가 지역 내 가용자원과 인구구성 차이로 일부 발생한다고 설명하며, 모니터링을 계속하고 있다고 밝혔다.",neutral
가용자원,차수벽 모래주머니 등 자원 총동원 시설 점검에 곳곳 대피명령 출입통제 지자체도 태풍 피해를 막기 위한 가용자원을 총동원하는 등 대비에 나섰다.,지자체도 태풍 피해를 막기 위한 가용자원을 총동원하는 등 대비에 나섰다.,positive
가이던스,가이던스도 상향 조정했다.,가이던스도 상향 조정했다.,positive
가이던스,하지만 매출액 가이던스가 애널리스트들의 전망치에 부합하는 수준에 그쳐 투자자들의 실망을 사며 주가는 시간외거래에서 6% 이상 하락하고 있다.,하지만 매출액 가이던스가 애널리스트들의 전망치에 부합하는 수준에 그쳐 투자자들의 실망을 사며 주가는 시간외거래에서 6% 이상 하락하고 있다.,negative
가이던스,"단기 급등에 따른 피로감이 누적되고 있는 상황에서 로우스(LOW, 주택 리모델링 용품 판매)와 베스트바이(BBY, 가전 판매), 아메리칸 이글(AEO, 의류 판매), 콜스(KSS, 백화점 운영) 등 주요 소매업체들의 실적 및 향후 실적 가이던스에 대한 실망감이 ..",단기 급등에 따른 피로감이 누적되는 가운데 주요 소매업체들의 향후 실적 가이던스에 대한 실망감이 나타나고 있다.,negative
가이던스,"- 엔비디아, 4Q 매출 가이던스 $200억 vs $178억 


Q.",- 엔비디아는 4분기 매출 가이던스를 200억 달러로 제시했다.,positive
가이던스,또 이번 분기 매출액에 대해서도 애널리스트들의 전망치 180억달러를 웃도는 가이던스를 제시했다.,이번 분기 매출액에 대해 애널리스트들의 전망치 180억달러를 웃도는 가이던스를 제시했다.,positive
가이던스,지난밤 미국 반도체기업 마이크론의 실적 가이던스(자체 예상치)부진으로 반도체주가 하방압력을 받은 가운데 외국인의 저가 매수세가 추가 하락을 방어했다는 풀이다.,지난밤 미국 반도체기업 마이크론의 실적 가이던스(자체 예상치)부진으로 반도체주가 하방압력을 받은 가운데 외국인의 저가 매수세가 추가 하락을 방어했다는 풀이다.,negative
가이던스,미국의 메모리반도체업체 마이크론이 예상 수준의 가이던스(자체 전망치)를 내놓은 영향이다.,미국의 메모리반도체업체 마이크론이 예상 수준의 가이던스를 내놓은 영향이다.,neutral
가이던스,"- 마이크론 가이던스 실망 시간외 주가 하락

Q.",마이크론의 가이던스 실망으로 시간외 주가가 하락하였다.,negative
가이던스,"[머니투데이 권성희 기자] 
미국의 D램 업체 마이크론 테크놀로지가 26일(현지시간) 장 마감 후 시장 컨센서스를 웃도는 전 분기 실적과 이번 분기 실적 가이던스를 밝혔으나 주가는 시간외거래에서 8% 가까이 급락하고 있다.",미국의 D램 업체 마이크론 테크놀로지가 이번 분기 실적 가이던스를 밝히면서 시장 컨센서스를 웃돌았으나 주가는 시간외거래에서 8% 가까이 급락하고 있다.,negative
가이던스,투자자들은 최근 마이크론의 주가 상승세와 애널리스트들의 낙관적인 전망을 고려할 때 시장 컨센서스를 훌쩍 뛰어넘는 매출액 가이던스..,투자자들은 최근 마이크론의 주가 상승세와 애널리스트들의 낙관적인 전망을 고려할 때 시장 컨센서스를 훌쩍 뛰어넘는 매출액 가이던스를 기대하고 있다.,neutral
가이던스,[이데일리 장예진 기자] 노바티스(NVS)는 주요 의약품 수요 증가로 연간 실적 가이던스를 상향 조정한다고 밝혔다.,노바티스는 주요 의약품 수요 증가로 연간 실적 가이던스를 상향 조정한다고 밝혔다.,neutral
가이던스,향후 미국 빅테크들의 실적 발표와 가이던스(목표)에 주목해야 한다고 조언했다.,향후 미국 빅테크들의 실적 발표와 가이던스(목표)에 주목해야 한다고 조언했다.,neutral
가이던스,"김록호 하나증권 연구원은 ""TSMC의 24년 2분기 매출은 208억2000만 달러, 영업이익률은 42.5%를 시현해 가이던스 상단을 초과..",김록호 하나증권 연구원은 TSMC의 24년 2분기 매출이 가이던스 상단을 초과했다고 밝혔다.,neutral
가이던스,넷플릭스가 예상치를 넘어서는 유료 구독자수를 발표하고 매출 가이던스를 상향했다.,넷플릭스가 예상치를 넘어서는 유료 구독자수를 발표하고 매출 가이던스를 상향했다.,neutral
가이던스,[시드니=뉴스핌] 권지언 특파원 = 글로벌 OTT(온라인동영상서비스)기업 넷플릭스가 기대 이상의 가입자 증가에도 불구하고 가이던스 실망에 시간 외 거래에서 주가가 2% 넘게 빠지고 있다.,글로벌 OTT기업 넷플릭스가 기대 이상의 가입자 증가에도 불구하고 가이던스 실망에 시간 외 거래에서 주가가 2% 넘게 빠지고 있다.,negative
가이던스,"- 일라이릴리, 연간 가이던스 상향 매출액..",- 일라이릴리의 연간 가이던스가 상향 조정되었다.,neutral
가이던스,"월마트, 가이던스 상향에도 주가 약세 대응 전략은..",월마트는 가이던스 상향에도 불구하고 주가가 약세를 보이자 대응 전략을 검토하고 있다.,neutral
가이던스,김진원 SK텔레콤 최고재무책임자(CFO)는 8일 지난해 4분기 실적 컨퍼런스콜에서 “2023년 경영계획 가이던스로 올해 연결매출은 유무선 통신과 신성장 사업 등 전 부문 고른 성장으로 전..,김진원 SK텔레콤 최고재무책임자(CFO)는 8일 지난해 4분기 실적 컨퍼런스콜에서 2023년 경영계획 가이던스로 올해 연결매출은 유무선 통신과 신성장 사업 등 전 부문 고른 성장으로 전망한다고 밝혔다.,neutral
가이던스,"[이투데이] 박상인 기자 (si2020@etoday.co.kr)



유진투자증권은 8일 SK이노베이션에 대해 SK온의 영업 흑자 전환 가이던스가 2024년으로 연기되며 배터리 가치가 주가에 반영되는데 시간이 걸릴 것이라고 말했다.",유진투자증권은 SK이노베이션의 SK온 영업 흑자 전환 가이던스가 2024년으로 연기되면서 배터리 가치가 주가에 반영되는데 시간이 걸릴 것이라고 말했다.,neutral
가이던스,"[서울=뉴스핌] 로보뉴스 = 한화투자증권에서 26일 LG에너지솔루션(373220)에 대해 '예견된 가이던스 하향 조정'이라며 투자의견 '매수(유지)'의 신규 리포트를 발행하였고, 목표가 440,000원을 내놓았다.","한화투자증권은 LG에너지솔루션의 가이던스 하향 조정을 예견하며 투자의견 '매수(유지)'와 목표가 440,000원을 제시하였다.",negative
가이던스,혈당 측정기 등 미국 의료기기 제조사 덱스콤은 실망스러운 실적과 가이던스 하향으로 주가가 시간외 거래에서 약 40% 하락했다.,혈당 측정기 등 미국 의료기기 제조사 덱스콤은 실망스러운 실적과 가이던스 하향으로 주가가 시간외 거래에서 약 40% 하락했다.,negative
가이던스,"[서울=뉴스핌] 로보뉴스 = BNK투자증권에서 26일 SK하이닉스(000660)에 대해 '높아진 눈높이를 못맞춘 실적과 가이던스'라며 투자의견 '매수(유지)'의 신규 리포트를 발행하였고, 목표가 250,000원을 내놓았다.",BNK투자증권은 SK하이닉스의 높아진 눈높이를 못맞춘 실적과 가이던스를 언급하며 투자의견 '매수(유지)'를 유지했다.,negative
가이던스,"김성훈 연구원은 26일 관련 리포트를 통해 “양극재 출하량 가이던스 낮아져 매출액 전망이 하향 조정되나, 부정적인 레깅(Lagging) 효과가 완화되며 수익성 ..","김성훈 연구원은 26일 관련 리포트를 통해 양극재 출하량 가이던스가 낮아져 매출액 전망이 하향 조정되나, 부정적인 레깅 효과가 완화되며 수익성에 영향을 미칠 것으로 전망했다.",neutral
가이던스,그럼에도 불구하고 현대차는 연간 가이던스 목표를 유지한다. ..,그럼에도 불구하고 현대차는 연간 가이던스 목표를 유지한다.,neutral
가이던스,1분기 실적은 양호하겠지만 주가에 큰 영향을 미치는 '실적 가이던스'가 관세를 감안해 보수적으로 제시될 가능성이 있다.,1분기 실적은 양호하겠지만 관세를 감안해 보수적으로 제시될 가능성이 있는 '실적 가이던스'가 주가에 큰 영향을 미칠 수 있다.,neutral
가이던스,"美기업들, 잇달아 가이던스 제시 포기 
관세 불확실성으로 애널리스트 이익 전망도 어려워 

 [게티이미지뱅크]
 

[헤럴드경제=김우영 기자] 도널드 트럼프 미국 대통령의 전방위적인 관세 공격이 시장에 불확실성 안개를 짙게 드리우고 있다.","美기업들, 잇달아 가이던스 제시 포기 관세 불확실성으로 애널리스트 이익 전망도 어려워",neutral
가이던스,2분기 실적 가이던스는 전년 같은 분기 대비 38% 높여 잡았다.,2분기 실적 가이던스는 전년 같은 분기 대비 38% 높여 잡았다.,positive
가이드,이번 한의진료 봉사에선 에프씨유가 지원한 초음파 진단기기를 활용해 초음파 가이드 약침 시술을 병행했다.,이번 한의진료 봉사에선 에프씨유가 지원한 초음파 진단기기를 활용해 초음파 가이드 약침 시술을 병행했다.,neutral
가이드,전문가들은 각 지역 특성에 맞는 맞춤형 대피 가이드가 필요하다고 입을 모은다.,전문가들은 각 지역 특성에 맞는 맞춤형 대피 가이드가 필요하다고 입을 모은다.,neutral
가이드,가이드 역할도 해야 되고요.,가이드 역할도 해야 되고요.,neutral
가이드,"녹차, 귀리 강정, 매거진, 스토리텔링, 강진 여행 가이드 등 다양한 상품과 서비스로 강진 로컬과 전통의 가치를 전달한다.",강진 여행 가이드 등 다양한 상품과 서비스로 강진 로컬과 전통의 가치를 전달한다.,neutral
가이드,"박 팀장은 ""향후 교육 내용을 현업에서 잘 적용할 수 있도록 활용 가이드를 제공하고, 활용 우수 사례 공유 워크숍을 개최하는 등 교육 참가자가 교육 내용을 보다 잘 활용할 수 있도록 적극 지원할 예정""이라고 밝혔다.",박 팀장은 향후 교육 내용을 현업에서 잘 적용할 수 있도록 활용 가이드를 제공할 계획이라고 밝혔다.,neutral
가이드,트레킹 가이드가 함께하며 걷기와 함께 쓰레기를 주우며 환경보호를 실천한 참여자들에게는 봉사활동 시간을 부여할 예정이다.,트레킹 가이드가 함께하며 걷기와 함께 쓰레기를 주우며 환경보호를 실천한 참여자들에게는 봉사활동 시간을 부여할 예정이다.,neutral
가이드,"소설 속에 등장하는 마을관광코스, 자연경관형 및 역사문화형 둘레길, 주민 가이드 마을투어 등을 사례로 꼽았다.","소설 속에 등장하는 마을관광코스, 자연경관형 및 역사문화형 둘레길, 주민 가이드 마을투어 등을 사례로 꼽았다.",neutral
가이드,"여기를 클릭하면  2022 대선 정책 가이드 '나의 선거, 나의 공약  시민 138명이 바란다' 웹페이지와 이북(e book)을 확인할 수 있습니다.","여기를 클릭하면 2022 대선 정책 가이드 '나의 선거, 나의 공약 시민 138명이 바란다' 웹페이지와 이북(e book)을 확인할 수 있습니다.",neutral
가이드,가이드북엔  은평구 노인 일자리 안내 및 신청  한눈에 보는 일자리 지도  정부지원 일자리  재취업 가이드  취업정보 사이트 등 58쪽 분량 6개 테마로 노인일자리 관련 활용성 높은 정보가 담겼다.,"가이드북엔 은평구 노인 일자리 안내 및 신청, 일자리 지도, 정부지원 일자리, 재취업 가이드, 취업정보 사이트 등 58쪽 분량 6개 테마로 노인일자리 관련 활용성 높은 정보가 담겼다.",neutral
